collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path,resource
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,4,2,eip-379,Objective 2: Evaluate the determinant of a 3×3 matrix (IA 4.6.2),PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,5,3,eip-idm463774272,Strategy for evaluating the determinant of a 3x3 matrix,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,6,3,eip-idm466598208,Expanding by minors along the first row to evaluate a 3x3 determinant.,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,7,3,eip-751,Practice Makes Perfect,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,8,1,fs-id1165135547295,Finding the Inverse of a Matrix,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,9,2,fs-id1165137418635,Finding the Multiplicative Inverse Using Matrix Multiplication,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,10,2,fs-id1165137737676,Finding the Multiplicative Inverse by Augmenting with the Identity,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,11,2,fs-id1165132300248,Finding the Multiplicative Inverse of 2×2 Matrices Using a Formula,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,12,2,fs-id1165137680361,Finding the Multiplicative Inverse of 3×3 Matrices,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,13,1,fs-id1165137694180,Solving a System of Linear Equations Using the Inverse of a Matrix,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,14,1,fs-id1165135500881,Key Equations,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,15,1,fs-id1165134225617,Key Concepts,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,16,1,fs-id1165135446624,Section Exercises,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,17,2,fs-id1165137548736,Verbal,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,18,2,fs-id1165133075017,Algebraic,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,19,2,fs-id1165137900020,Technology,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,20,2,fs-id1165134537745,Extensions,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,8,m49435,Solving Systems with Inverses,section,21,2,fs-id1165133094400,Real-World Applications,PRECALC/modules/m49435/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49435/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,module,,,,,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,1,2,eip-824,Learning Objectives,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,2,2,eip-886,Objective 1: Use Cramer’s Rule to solve systems of equations (IA 4.6.3),PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,3,3,eip-859,Practice Makes Perfect,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,4,3,eip-5,Practice Makes Perfect,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,5,1,fs-id1423475,Evaluating the Determinant of a 2×2 Matrix,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,6,1,fs-id1420496,Using Cramer’s Rule to Solve a System of Two Equations in Two Variables,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,7,1,fs-id1594718,Evaluating the Determinant of a 3 × 3 Matrix,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,8,1,fs-id1420022,Using Cramer’s Rule to Solve a System of Three Equations in Three Variables,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,9,1,fs-id1651973,Understanding Properties of Determinants,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,10,1,fs-id1677186,Key Concepts,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,11,1,fs-id1408613,Section Exercises,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,12,2,fs-id1408620,Verbal,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,13,2,fs-id1417224,Algebraic,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,14,2,fs-id1487525,Technology,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,15,2,fs-id1420602,Real-World Applications,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,16,1,fs-id1647240,Review Exercises,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,17,2,fs-id2876816,Systems of Linear Equations: Two Variables,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,18,2,fs-id2266991,Systems of Linear Equations: Three Variables,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,19,2,fs-id1801019,Systems of Nonlinear Equations and Inequalities: Two Variables,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,20,2,fs-id2867422,Partial Fractions,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,21,2,fs-id2925191,Matrices and Matrix Operations,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,22,2,fs-id2652002,Solving Systems with Gaussian Elimination,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,23,2,fs-id1766016,Solving Systems with Inverses,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,24,2,fs-id2974900,Solving Systems with Cramer's Rule,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,9,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,25,1,fs-id1459744,Practice Test,PRECALC/modules/m49436/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49436/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,1,m49437,Introduction to Analytic Geometry,module,,,,,PRECALC/modules/m49437/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49437/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,module,,,,,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,1,2,eip-idm389283632,Learning Objectives,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,2,2,eip-94,Objective 1: Complete the square of a binomial expression. (IA 9.2.1),PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,3,3,eip-370,Practice Makes Perfect,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,4,2,eip-253,Objective 2: Graph a circle. (IA 11.1.4),PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,5,3,eip-170,Practice Makes Perfect,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,6,1,fs-id1297573,Writing Equations of Ellipses in Standard Form,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,7,2,fs-id1366768,Deriving the Equation of an Ellipse Centered at the Origin,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,8,2,fs-id1381696,Writing Equations of Ellipses Centered at the Origin in Standard Form,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,9,2,fs-id1316402,Writing Equations of Ellipses Not Centered at the Origin,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,10,1,fs-id1291369,Graphing Ellipses Centered at the Origin,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,11,1,fs-id1316517,Graphing Ellipses Not Centered at the Origin,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,12,1,fs-id1340629,Solving Applied Problems Involving Ellipses,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,13,1,fs-id1351649,Key Equations,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,14,1,fs-id1368433,Key Concepts,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,15,1,fs-id1343126,Section Exercises,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,16,2,fs-id1343129,Verbal,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,17,2,fs-id1351258,Algebraic,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,18,2,fs-id1377000,Graphical,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,19,2,fs-id1402299,Extensions,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,20,2,fs-id1404269,Real-World Applications,PRECALC/modules/m49438/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49438/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,module,,,,,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,1,2,eip-348,Learning Objectives,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,2,2,eip-883,Objective 1: Use the Distance Formula. (IA 11.1.1),PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,3,3,eip-idm394934512,Practice Makes Perfect,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,4,2,eip-318,"Objective 2: Graph a hyperbola with center at (0,0). (IA 11.4.1)",PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,5,3,eip-305,Practice Makes Perfect,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,6,1,fs-id2590621,Locating the Vertices and Foci of a Hyperbola,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,7,2,fs-id2092243,Deriving the Equation of a Hyperbola Centered at the Origin,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,8,1,fs-id1557361,Writing Equations of Hyperbolas in Standard Form,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,9,2,fs-id1080687,Hyperbolas Centered at the Origin,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,10,2,fs-id1573575,Hyperbolas Not Centered at the Origin,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,11,1,fs-id1932906,Graphing Hyperbolas Centered at the Origin,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,12,1,fs-id2208483,Graphing Hyperbolas Not Centered at the Origin,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,13,1,fs-id1673158,Solving Applied Problems Involving Hyperbolas,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,14,1,fs-id2238438,Key Equations,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,15,1,fs-id2168752,Key Concepts,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,16,1,fs-id2227168,Section Exercises,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,17,2,fs-id2227172,Verbal,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,18,2,fs-id2227219,Algebraic,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,19,2,fs-id1837961,Graphical,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,20,2,fs-id1928188,Extensions,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
precalculus-2e,10,Analytic Geometry,Analytic Geometry,3,m49439,The Hyperbola,section,21,2,fs-id1925589,Real-World Applications,PRECALC/modules/m49439/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49439/index.cnxml
